fpr,tpr,threshold
0.0004078857919782461,0.2852446698600545,0.9999856948852539
0.0004078857919782461,0.2856203625434395,0.9999855756759644
0.0004078857919782461,0.28601170908863216,0.9999854564666748
0.0004078857919782461,0.2864187094956326,0.9999853372573853
0.0004078857919782461,0.2867474405935944,0.9999852180480957
0.0004078857919782461,0.2872796718950565,0.9999850988388062
0.0004078857919782461,0.28774928774928776,0.9999849796295166
0.0004078857919782461,0.2880467111236342,0.999984860420227
0.0004078857919782461,0.2884067499452115,0.9999847412109375
0.0004078857919782461,0.28870417331955794,0.999984622001648
0.0004078857919782461,0.28917378917378916,0.9999845027923584
0.0004078857919782461,0.2894712125481356,0.9999843835830688
0.0004078857919782461,0.2898155975079052,0.9999842643737793
0.0004078857919782461,0.29017563632948246,0.9999841451644897
0.0004078857919782461,0.2906139444600983,0.9999840259552002
0.0004078857919782461,0.29097398328167556,0.9999839067459106
0.0004078857919782461,0.29134967596506056,0.9999837875366211
0.0004078857919782461,0.29172536864844556,0.9999836683273315
0.0004078857919782461,0.29210106133183056,0.999983549118042
0.0004078857919782461,0.29252371560063867,0.9999834299087524
0.0004078857919782461,0.2927898312513697,0.9999833106994629
0.0004078857919782461,0.2931811777965624,0.9999831914901733
0.0004078857919782461,0.2935412166181397,0.9999830722808838
0.0004078857919782461,0.2939169093015247,0.9999829530715942
0.0004078857919782461,0.294167371090448,0.9999828338623047
0.0004078857919782461,0.29451175605021757,0.9999827146530151
0.0004078857919782461,0.29485614100998714,0.9999825954437256
0.0004078857919782461,0.29535706458783384,0.999982476234436
0.0004078857919782461,0.295670141823988,0.9999823570251465
0.0004078857919782461,0.2959049497511036,0.9999822378158569
0.0004078857919782461,0.2961867192636423,0.9999821186065674
0.0004078857919782461,0.2964997964997965,0.9999819993972778
0.0004078857919782461,0.2968911430449892,0.9999818801879883
0.0004078857919782461,0.29718856641933566,0.9999817609786987
0.0004078857919782461,0.29770514385899,0.9999816417694092
0.0004078857919782461,0.29798691337152877,0.9999815225601196
0.0004078857919782461,0.29837825991672146,0.9999814033508301
